TransactionID,ItemID,Quantity,LineTotal
878,504,24,1209528
878,506,46,506736
879,512,32,3097824
879,524,49,6584375
880,511,23,443164
880,509,16,548800
880,517,13,795782
880,513,1,22185
881,514,17,3062907
881,510,4,371192
881,516,36,1729584
881,515,17,2543931
881,504,23,1159131
881,501,35,3825465
881,503,13,279942
882,514,26,4684446
882,521,6,75408
882,520,30,1523220
882,500,6,282390
882,511,9,173412
882,510,9,835182
882,509,16,548800
882,515,9,1346787
882,517,41,2509774
883,521,35,439880
883,515,4,598572
883,503,12,258408
883,510,32,2969536
883,504,27,1360719
884,519,5,294920
884,509,25,857500
884,514,23,4143933
884,506,34,374544
884,511,27,520236
884,508,42,1396374
884,500,35,1647275
885,511,33,635844
885,500,17,800105
885,522,47,6117097
886,521,45,565560
886,524,17,2284375
886,513,15,332775
886,511,49,944132
887,515,41,6135363
887,500,21,988365
887,513,9,199665
887,510,17,1577566
888,508,34,1130398
888,519,1,58984
888,503,25,538350
888,501,44,4809156
888,522,12,1561812
888,505,15,1520805
888,524,7,940625
889,521,48,603264
889,522,25,3253775
889,519,32,1887488
890,504,22,1108734
890,512,22,2129754
891,519,27,1592568
891,509,8,274400
891,512,7,677649
891,508,16,531952
891,503,17,366078
892,504,23,1159131
893,512,3,290421
893,510,7,649586
893,520,12,609288
893,514,14,2522394
893,521,8,100544
893,506,32,352512
894,507,27,1770957
894,516,26,1249144
894,518,38,4740576
894,519,3,176952
894,508,12,398964
894,503,11,236874
894,505,49,4967963
894,511,40,770720
894,524,40,5375000
895,520,7,355418
895,510,31,2876738
895,523,12,1725204
896,521,35,439880
896,515,19,2843217
896,507,41,2689231
896,503,25,538350
896,501,27,2951073
896,512,10,968070
897,501,8,874392
897,510,16,1484768
897,503,37,796758
897,524,8,1075000
897,508,34,1130398
897,507,39,2558049
897,519,38,2241392
897,500,37,1741405
898,521,22,276496
899,503,23,495282
899,504,34,1713498
899,519,41,2418344
899,514,43,7747353
899,505,13,1318031
900,516,39,1873716
900,512,46,4453122
900,505,22,2230514
900,519,49,2890216
900,515,15,2244645
900,514,13,2342223
901,503,24,516816
901,517,23,1407922
901,509,20,686000
901,507,39,2558049
901,519,38,2241392
902,522,41,5336191
902,511,8,154144
902,503,27,581418
902,502,30,5210340
902,514,9,1621539
902,523,3,431301
902,521,1,12568
903,524,2,268750
903,521,29,364472
903,500,7,329455
903,523,31,4456777
903,504,42,2116674
903,518,47,5863344
904,506,5,55080
904,504,20,1007940
904,507,38,2492458
904,511,20,385360
904,503,25,538350
904,505,25,2534675
904,518,7,873264
904,509,1,34300
905,523,33,4744311
905,512,30,2904210
906,505,22,2230514
906,503,18,387612
906,512,10,968070
906,522,37,4815587
906,504,45,2267865
906,501,43,4699857
907,507,43,2820413
907,522,8,1041208
908,506,23,253368
908,505,23,2331901
908,509,6,205800
908,520,32,1624768
908,515,32,4788576
908,504,12,604764
909,500,46,2164990
909,510,26,2412748
909,520,30,1523220
909,524,26,3493750
909,521,7,87976
909,517,26,1591564
910,505,48,4866576
910,506,7,77112
910,515,30,4489290
910,508,39,1296633
910,501,41,4481259
910,504,10,503970
910,523,29,4169243
911,507,29,1902139
911,513,37,820845
911,518,5,623760
911,506,32,352512
911,503,41,882894
911,524,12,1612500
911,508,45,1496115
911,512,19,1839333
911,514,26,4684446
912,505,28,2838836
913,513,47,1042695
913,502,31,5384018
913,521,6,75408
913,520,47,2386378
913,517,24,1469136
914,513,11,244035
914,504,30,1511910
915,508,15,498705
915,505,14,1419418
915,501,36,3934764
915,512,33,3194631
915,514,45,8107695
916,502,2,347356
916,521,38,477584
916,522,3,390453
916,511,45,867060
916,523,5,718835
916,518,32,3992064
916,520,30,1523220
916,501,12,1311588
917,509,42,1440600
918,508,1,33247
918,507,45,2951595
918,512,20,1936140
918,521,27,339336
918,516,15,720660
918,509,45,1543500
918,510,45,4175910
918,517,38,2326132
918,505,16,1622192
919,512,22,2129754
919,507,36,2361276
919,508,19,631693
919,506,49,539784
919,524,25,3359375
919,520,13,660062
919,517,31,1897634
920,516,4,192176
920,507,43,2820413
920,513,41,909585
920,503,9,193806
920,511,42,809256
920,523,34,4888078
921,506,46,506736
921,518,39,4865328
921,513,36,798660
921,501,44,4809156
921,524,2,268750
921,516,19,912836
921,522,41,5336191
921,510,4,371192
922,503,28,602952
923,505,20,2027740
923,524,9,1209375
923,516,30,1441320
923,521,45,565560
923,520,2,101548
924,521,30,377040
924,510,23,2134354
924,505,6,608322
925,500,1,47065
926,514,25,4504275
927,517,49,2999486
927,510,46,4268708
927,516,13,624572
927,500,11,517715
927,512,25,2420175
927,502,8,1389424
927,520,13,660062
927,507,27,1770957
927,505,29,2940223
928,505,24,2433288
928,503,6,129204
928,517,1,61214
928,501,8,874392
928,510,32,2969536
929,523,13,1868971
930,518,13,1621776
930,522,33,4294983
930,513,36,798660
930,501,10,1092990
930,523,6,862602
930,500,19,894235
930,502,44,7641832
931,514,2,360342
931,515,7,1047501
931,506,38,418608
931,513,19,421515
931,504,38,1915086
931,509,25,857500
931,521,10,125680
932,518,39,4865328
932,504,45,2267865
932,521,3,37704
932,524,18,2418750
933,523,26,3737942
934,520,6,304644
934,517,31,1897634
934,509,12,411600
934,516,8,384352
934,508,1,33247
935,521,30,377040
935,509,2,68600
935,514,46,8287866
936,516,24,1153056
936,521,20,251360
937,508,23,764681
937,519,29,1710536
937,520,33,1675542
938,522,21,2733171
938,501,12,1311588
938,516,44,2113936
938,510,46,4268708
938,500,25,1176625
938,514,39,7026669
938,518,10,1247520
938,505,1,101387
939,503,5,107670
939,500,5,235325
939,512,37,3581859
940,524,19,2553125
940,520,1,50774
940,522,44,5726644
940,507,35,2295685
940,512,7,677649
940,502,29,5036662
940,503,21,452214
941,519,45,2654280
942,520,34,1726316
942,504,28,1411116
942,508,20,664940
942,524,2,268750
942,514,26,4684446
942,512,12,1161684
942,521,46,578128
942,517,23,1407922
943,505,42,4258254
943,506,30,330480
943,516,37,1777628
943,513,49,1087065
943,522,47,6117097
943,503,4,86136
943,511,27,520236
943,515,34,5087862
943,514,34,6125814
944,512,17,1645719
944,510,15,1391970
944,524,24,3225000
945,519,33,1946472
945,507,47,3082777
946,512,9,871263
946,509,14,480200
946,508,2,66494
946,502,45,7815510
946,504,7,352779
946,515,10,1496430
947,520,3,152322
947,500,5,235325
947,521,27,339336
947,514,20,3603420
947,523,33,4744311
947,519,7,412888
947,522,28,3644228
948,524,2,268750
948,514,3,540513
948,515,22,3292146
948,523,10,1437670
949,524,25,3359375
949,520,5,253870
949,504,6,302382
949,523,45,6469515
950,512,2,193614
950,501,10,1092990
950,507,29,1902139
950,524,19,2553125
950,513,38,843030
951,510,33,3062334
951,519,35,2064440
951,515,21,3142503
952,502,15,2605170
952,519,31,1828504
952,520,36,1827864
952,500,7,329455
952,524,44,5912500
952,513,8,177480
953,523,38,5463146
953,506,20,220320
953,522,8,1041208
953,517,23,1407922
953,520,48,2437152
953,504,3,151191
954,512,41,3969087
955,507,43,2820413
955,503,42,904428
955,518,16,1996032
956,507,31,2033321
957,509,22,754600
957,522,14,1822114
957,518,16,1996032
957,515,49,7332507
958,514,26,4684446
958,517,38,2326132
958,507,14,918274
958,519,48,2831232
958,521,27,339336
958,508,46,1529362
959,520,36,1827864
960,516,48,2306112
960,518,21,2619792
960,507,21,1377411
960,508,47,1562609
960,513,22,488070
960,522,34,4425134
961,502,3,521034
961,524,27,3628125
961,519,17,1002728
962,516,38,1825672
962,523,12,1725204
962,506,18,198288
962,513,25,554625
962,500,10,470650
962,504,29,1461513
962,502,19,3299882
963,503,45,969030
963,522,21,2733171
963,515,49,7332507
963,500,10,470650
963,519,19,1120696
963,502,20,3473560
963,505,39,3954093
963,513,30,665550
964,509,4,137200
964,516,4,192176
964,523,26,3737942
964,508,25,831175
964,518,5,623760
964,504,31,1562307
965,503,8,172272
965,512,22,2129754
965,505,30,3041610
965,517,10,612140
965,520,27,1370898
965,504,12,604764
965,510,22,2041556
965,509,2,68600
965,501,16,1748784
966,524,36,4837500
966,523,42,6038214
966,506,39,429624
966,520,11,558514
966,507,21,1377411
966,513,27,598995
966,521,19,238792
967,523,33,4744311
967,519,41,2418344
967,513,44,976140
968,515,49,7332507
968,504,33,1663101
968,503,22,473748
969,505,17,1723579
969,521,42,527856
969,501,10,1092990
969,511,33,635844
969,502,43,7468154
969,518,3,374256
969,513,42,931770
969,522,21,2733171
970,523,26,3737942
971,503,27,581418
971,509,35,1200500
971,505,40,4055480
971,507,42,2754822
971,510,30,2783940
971,513,4,88740
971,514,32,5765472
972,504,46,2318262
972,501,31,3388269
972,518,36,4491072
972,505,13,1318031
972,524,47,6315625
972,508,31,1030657
972,523,19,2731573
972,519,40,2359360
972,503,27,581418
973,518,8,998016
973,515,10,1496430
973,522,26,3383926
973,520,39,1980186
973,506,41,451656
974,509,3,102900
975,503,5,107670
975,515,44,6584292
975,522,5,650755
975,502,25,4341950
975,504,3,151191
975,523,3,431301
976,506,42,462672
976,524,23,3090625
976,516,11,528484
976,501,27,2951073
976,500,43,2023795
976,504,7,352779
976,513,45,998325
977,521,27,339336
977,505,17,1723579
977,509,20,686000
977,507,20,1311820
978,518,13,1621776
978,504,11,554367
979,500,46,2164990
979,507,24,1574184
979,513,38,843030
979,517,29,1775206
979,505,13,1318031
979,501,28,3060372
979,502,45,7815510
979,512,42,4065894
979,516,31,1489364
980,523,40,5750680
980,517,35,2142490
980,518,1,124752
980,512,40,3872280
980,516,11,528484
980,510,49,4547102
980,501,7,765093
981,520,31,1573994
981,508,23,764681
982,519,14,825776
983,516,43,2065892
984,504,40,2015880
984,502,12,2084136
984,510,42,3897516
984,506,47,517752
984,505,49,4967963
984,519,6,353904
984,514,40,7206840
984,513,8,177480
985,522,29,3774379
986,511,31,597308
987,523,22,3162874
987,519,2,117968
987,503,25,538350
987,501,1,109299
988,514,9,1621539
988,506,26,286416
988,513,8,177480
988,508,26,864422
989,522,34,4425134
989,503,22,473748
989,516,15,720660
989,508,19,631693
989,504,39,1965483
989,505,16,1622192
989,509,10,343000
989,514,4,720684
990,508,18,598446
990,514,7,1261197
990,519,49,2890216
990,518,15,1871280
990,510,41,3804718
990,501,28,3060372
990,513,9,199665
990,500,48,2259120
991,514,31,5585301
992,512,18,1742526
993,514,3,540513
993,511,18,346824
993,518,43,5364336
993,522,5,650755
993,523,29,4169243
993,515,8,1197144
994,505,19,1926353
994,510,6,556788
994,509,22,754600
994,522,48,6247248
994,523,49,7044583
995,517,40,2448560
995,519,12,707808
995,509,46,1577800
995,511,17,327556
995,518,29,3617808
995,508,36,1196892
995,513,27,598995
995,510,34,3155132
995,516,33,1585452
996,514,48,8648208
996,503,6,129204
996,504,20,1007940
996,510,27,2505546
996,506,24,264384
996,508,12,398964
997,511,29,558772
997,504,46,2318262
997,510,33,3062334
997,513,3,66555
997,505,29,2940223
997,501,1,109299
998,500,6,282390
998,519,37,2182408
998,522,29,3774379
998,503,48,1033632
998,514,25,4504275
998,504,36,1814292
998,516,17,816748
999,520,5,253870
999,515,10,1496430
999,519,11,648824
999,500,1,47065
999,522,42,5466342
1000,522,45,5856795
1000,517,35,2142490
1001,519,19,1120696
1001,512,9,871263
1002,503,25,538350
1002,501,1,109299
1002,502,13,2257814
1002,514,20,3603420
1003,524,38,5106250
1003,510,46,4268708
1003,505,48,4866576
1003,522,34,4425134
1003,521,15,188520
1004,509,10,343000
1004,521,18,226224
1004,504,6,302382
1004,522,43,5596493
1004,503,30,646020
1004,510,19,1763162
1004,500,18,847170
1005,515,35,5237505
1005,516,12,576528
1005,518,23,2869296
1005,503,48,1033632
1006,513,30,665550
1006,521,41,515288
1006,500,44,2070860
1006,515,39,5836077
1006,510,11,1020778
1007,502,18,3126204
1007,515,33,4938219
1007,518,23,2869296
1007,519,25,1474600
1007,511,27,520236
1007,507,28,1836548
1007,523,32,4600544
1007,522,17,2212567
1008,513,28,621180
1009,501,41,4481259
1009,513,33,732105
1009,520,22,1117028
1009,514,41,7387011
1010,511,5,96340
1010,513,22,488070
1010,501,22,2404578
1010,524,34,4568750
1010,520,41,2081734
1010,507,13,852683
1010,504,19,957543
1011,514,18,3243078
1011,521,8,100544
1011,505,6,608322
1011,510,8,742384
1011,516,45,2161980
1012,506,27,297432
1013,509,16,548800
1013,506,27,297432
1013,513,28,621180
1013,500,43,2023795
1013,508,28,930916
1013,523,7,1006369
1014,506,12,132192
1014,508,1,33247
1014,512,18,1742526
1014,520,37,1878638
1014,511,8,154144
1015,503,35,753690
1015,524,32,4300000
1015,511,12,231216
1015,506,15,165240
1015,518,14,1746528
1016,523,8,1150136
1016,510,12,1113576
1016,524,47,6315625
1016,505,2,202774
1016,500,4,188260
1016,511,11,211948
1016,519,5,294920
1016,517,1,61214
1017,522,40,5206040
1017,521,15,188520
1017,507,19,1246229
1017,524,4,537500
1017,503,44,947496
1017,508,48,1595856
1017,506,44,484704
1018,511,9,173412
1018,508,40,1329880
1019,517,29,1775206
1019,519,11,648824
1019,501,36,3934764
1019,523,41,5894447
1019,512,22,2129754
1019,518,31,3867312
1019,510,16,1484768
1020,501,40,4371960
1021,514,3,540513
1021,508,27,897669
1021,520,2,101548
1021,511,10,192680
1022,512,17,1645719
1022,500,3,141195
1022,519,22,1297648
1022,505,13,1318031
1022,507,46,3017186
1022,514,47,8468037
1022,509,47,1612100
1022,504,37,1864689
1022,523,26,3737942
1023,513,45,998325
1023,523,39,5606913
1023,502,15,2605170
1023,515,34,5087862
1023,524,8,1075000
1024,507,41,2689231
1024,506,19,209304
1024,518,22,2744544
1025,505,3,304161
1025,512,4,387228
1025,518,11,1372272
1025,500,29,1364885
1025,502,24,4168272
1025,503,36,775224
1025,521,6,75408
1025,510,20,1855960
1025,519,25,1474600
1026,521,7,87976
1026,509,19,651700
1026,519,28,1651552
1027,508,47,1562609
1027,505,9,912483
1027,519,37,2182408
1027,516,33,1585452
1027,521,36,452448
1028,518,34,4241568
1028,523,9,1293903
1028,512,14,1355298
1028,515,3,448929
1028,513,45,998325
1028,509,48,1646400
1028,507,47,3082777
1029,513,36,798660
1029,524,41,5509375
1029,511,49,944132
1029,510,11,1020778
1029,508,24,797928
1029,518,2,249504
1029,506,20,220320
1029,502,44,7641832
1029,501,17,1858083
1030,515,7,1047501
1030,524,36,4837500
1030,518,22,2744544
1030,508,19,631693
1030,503,28,602952
1030,514,28,5044788
1031,502,3,521034
1031,511,45,867060
1032,508,12,398964
1032,517,1,61214
1032,514,20,3603420
1032,518,22,2744544
1032,510,16,1484768
1033,519,37,2182408
1033,503,7,150738
1033,501,10,1092990
1033,511,47,905596
1033,520,45,2284830
1033,523,24,3450408
1034,504,8,403176
1034,505,28,2838836
1034,506,11,121176
1034,523,2,287534
1034,516,32,1537408
1034,522,42,5466342
1034,501,33,3606867
1035,517,46,2815844
1035,503,35,753690
1035,508,16,531952
1035,504,12,604764
1035,500,7,329455
1035,512,6,580842
1035,506,23,253368
1035,515,10,1496430
1035,518,5,623760
1036,521,41,515288
1036,501,6,655794
1036,515,34,5087862
1036,518,31,3867312
1036,520,27,1370898
1036,500,26,1223690
1036,514,32,5765472
1036,511,19,366092
1036,505,41,4156867
1037,516,2,96088
1037,521,30,377040
1037,509,42,1440600
1037,508,20,664940
1037,501,32,3497568
1037,520,4,203096
1037,514,10,1801710
1037,511,40,770720
1038,522,24,3123624
1038,505,25,2534675
1038,500,25,1176625
1038,523,21,3019107
1039,523,36,5175612
1039,524,2,268750
1039,522,17,2212567
1039,504,31,1562307
1039,505,26,2636062
1040,509,31,1063300
1040,503,19,409146
1040,510,25,2319950
1040,521,45,565560
1040,512,31,3001017
1040,504,32,1612704
1040,500,17,800105
1040,522,4,520604
1040,520,12,609288
1041,518,33,4116816
1041,503,33,710622
1042,507,23,1508593
1042,518,32,3992064
1042,511,36,693648
1042,503,7,150738
1043,521,48,603264
1043,516,20,960880
1043,507,19,1246229
1043,503,35,753690
1044,500,21,988365
1045,503,17,366078
1045,508,22,731434
1045,502,35,6078730
1045,516,21,1008924
1045,509,24,823200
1045,501,36,3934764
1045,513,9,199665
1046,507,1,65591
1047,520,30,1523220
1047,512,41,3969087
1047,507,10,655910
1047,518,14,1746528
1047,521,43,540424
1047,522,19,2472869
1047,508,38,1263386
1047,513,11,244035
1047,517,11,673354
1048,509,40,1372000
1048,510,8,742384
1048,516,8,384352
1048,501,41,4481259
1048,503,28,602952
1048,505,46,4663802
1048,511,22,423896
1049,519,1,58984
1049,502,35,6078730
1049,518,14,1746528
1049,524,47,6315625
1049,517,4,244856
1049,500,11,517715
1049,505,32,3244384
1050,509,14,480200
1050,510,43,3990314
1050,503,40,861360
1050,519,2,117968
1051,510,40,3711920
1051,504,2,100794
1051,515,13,1945359
1051,523,9,1293903
1051,506,30,330480
1052,517,17,1040638
1052,511,30,578040
1052,505,3,304161
1052,506,10,110160
1053,516,11,528484
1053,518,2,249504
1053,502,20,3473560
1054,522,46,5986946
1054,502,43,7468154
1054,518,24,2994048
1054,508,48,1595856
1054,516,14,672616
1054,513,40,887400
1054,500,2,94130
1055,524,49,6584375
1055,506,18,198288
1056,508,5,166235
1056,513,34,754290
1056,521,1,12568
1056,501,12,1311588
1056,522,41,5336191
1056,520,11,558514
1057,518,8,998016
1057,502,27,4689306
1057,512,5,484035
1057,511,30,578040
1058,508,31,1030657
1058,523,42,6038214
1058,501,23,2513877
1058,514,2,360342
1059,519,25,1474600
1059,506,24,264384
1059,504,6,302382
1059,516,1,48044
1059,520,7,355418
1059,514,45,8107695
1060,523,24,3450408
1060,501,2,218598
1060,505,25,2534675
1060,509,33,1131900
1060,507,22,1443002
1061,522,44,5726644
1061,508,29,964163
1061,509,44,1509200
1061,514,24,4324104
1061,517,49,2999486
1061,506,23,253368
1061,520,48,2437152
1062,507,46,3017186
1062,516,15,720660
1062,501,48,5246352
1062,513,30,665550
1063,508,20,664940
1063,522,39,5075889
1063,512,40,3872280
1063,511,23,443164
1064,503,16,344544
1064,522,24,3123624
1064,520,43,2183282
1064,513,49,1087065
1064,501,24,2623176
1064,509,22,754600
1064,518,20,2495040
1064,510,25,2319950
1065,502,34,5905052
1065,515,11,1646073
1065,519,7,412888
1065,506,26,286416
1065,516,18,864792
1065,512,35,3388245
1066,510,29,2691142
1066,515,17,2543931
1066,503,23,495282
1066,508,24,797928
1066,506,6,66096
1066,500,27,1270755
1066,512,9,871263
1066,516,15,720660
1067,502,15,2605170
1067,518,26,3243552
1067,514,11,1981881
1067,501,16,1748784
1067,507,43,2820413
1068,505,19,1926353
1068,516,33,1585452
1068,512,23,2226561
1069,513,19,421515
1069,508,2,66494
1069,515,34,5087862
1069,520,38,1929412
1069,506,15,165240
1069,509,2,68600
1070,515,8,1197144
1070,508,16,531952
1070,503,29,624486
1070,513,32,709920
1070,505,46,4663802
1070,519,19,1120696
1070,517,3,183642
1070,524,8,1075000
1071,517,40,2448560
1071,513,12,266220
1071,507,37,2426867
1071,502,13,2257814
1071,509,42,1440600
1072,501,18,1967382
1072,518,7,873264
1072,524,20,2687500
1072,506,2,22032
1073,516,15,720660
1073,522,22,2863322
1073,510,23,2134354
1073,519,17,1002728
1073,503,10,215340
1073,523,45,6469515
1073,520,12,609288
1073,514,4,720684
1074,517,19,1163066
1074,507,40,2623640
1074,514,30,5405130
1074,524,6,806250
1074,516,34,1633496
1074,504,9,453573
1074,505,30,3041610
1075,504,7,352779
1075,507,3,196773
1075,502,15,2605170
1075,513,29,643365
1075,515,28,4190004
1076,507,42,2754822
1076,501,11,1202289
1076,515,13,1945359
1077,501,14,1530186
1077,522,39,5075889
1077,505,31,3142997
1077,520,21,1066254
1077,517,31,1897634
1077,507,23,1508593
1077,503,23,495282
1077,514,2,360342
1078,522,40,5206040
1078,506,9,99144
1078,507,49,3213959
1078,523,48,6900816
1078,524,43,5778125
1078,520,46,2335604
1078,501,34,3716166
1079,509,8,274400
1079,513,28,621180
1079,505,10,1013870
1079,514,16,2882736
1079,523,26,3737942
1079,501,33,3606867
1079,506,13,143208
1079,515,19,2843217
1080,521,22,276496
1081,517,4,244856
1081,505,49,4967963
1081,502,47,8162866
1082,517,36,2203704
1082,512,5,484035
1082,502,8,1389424
1082,505,2,202774
1082,522,21,2733171
1082,508,47,1562609
1082,503,1,21534
1082,513,21,465885
1083,502,33,5731374
1083,515,14,2095002
1083,508,7,232729
1083,509,27,926100
1083,517,46,2815844
1083,520,8,406192
1083,521,22,276496
1083,512,8,774456
1084,509,38,1303400
1084,519,44,2595296
1085,522,27,3514077
1085,508,47,1562609
1085,500,17,800105
1085,501,17,1858083
1085,518,13,1621776
1085,509,47,1612100
1085,514,9,1621539
1085,506,24,264384
1086,504,13,655161
1086,514,37,6666327
1086,500,48,2259120
1087,502,36,6252408
1087,513,46,1020510
1087,507,19,1246229
1087,510,3,278394
1088,514,18,3243078
1088,515,35,5237505
1088,509,2,68600
1088,512,29,2807403
1088,517,33,2020062
1089,505,37,3751319
1089,514,41,7387011
1090,524,42,5643750
1090,505,39,3954093
1090,520,41,2081734
1090,500,20,941300
1090,502,7,1215746
1091,523,43,6181981
1091,519,23,1356632
1091,501,6,655794
1091,515,22,3292146
1091,520,21,1066254
1092,517,35,2142490
1092,504,16,806352
1092,515,21,3142503
1092,520,14,710836
1093,505,5,506935
1093,506,27,297432
1093,516,23,1105012
1093,501,39,4262661
1094,516,15,720660
1094,505,27,2737449
1094,503,11,236874
1094,520,35,1777090
1094,514,30,5405130
1094,510,21,1948758
1094,515,26,3890718
1094,509,44,1509200
1094,523,41,5894447
1095,521,14,175952
1095,503,15,323010
1095,501,38,4153362
1095,514,13,2342223
1095,519,21,1238664
1095,513,14,310590
1095,506,41,451656
1096,501,16,1748784
1096,522,47,6117097
1096,504,10,503970
1096,506,21,231336
1096,507,45,2951595
1096,503,11,236874
1096,512,41,3969087
1097,500,36,1694340
1097,514,31,5585301
1097,508,43,1429621
1097,512,37,3581859
1097,521,29,364472
1097,504,46,2318262
1097,506,4,44064
1097,524,15,2015625
1097,511,12,231216
1098,515,10,1496430
1098,512,4,387228
1098,507,27,1770957
1098,521,9,113112
1098,511,38,732184
1098,500,15,705975
1098,520,7,355418
1099,507,35,2295685
1100,512,27,2613789
1100,504,46,2318262
1101,508,18,598446
1101,516,21,1008924
1101,517,31,1897634
1102,522,15,1952265
1102,521,46,578128
1102,508,47,1562609
1102,504,19,957543
1102,509,24,823200
1102,512,28,2710596
1102,506,32,352512
1102,502,24,4168272
1102,507,16,1049456
1103,505,3,304161
1103,500,49,2306185
1103,514,37,6666327
1103,511,46,886328
1103,512,48,4646736
1103,503,28,602952
1104,520,1,50774
1104,521,47,590696
1104,501,34,3716166
1104,513,46,1020510
1104,507,13,852683
1104,515,41,6135363
1104,514,46,8287866
1104,504,4,201588
1105,513,19,421515
1105,517,13,795782
1105,521,7,87976
1105,523,20,2875340
1105,503,44,947496
1106,520,30,1523220
1106,504,1,50397
1106,505,16,1622192
1106,506,41,451656
1106,502,10,1736780
1106,521,10,125680
1107,518,32,3992064
1107,512,27,2613789
1108,504,18,907146
1108,506,7,77112
1108,509,19,651700
1108,507,30,1967730
1108,519,18,1061712
1108,510,34,3155132
1108,516,6,288264
1108,521,2,25136
1108,520,47,2386378
1109,524,34,4568750
1109,517,10,612140
1109,514,8,1441368
1109,511,31,597308
1109,521,24,301632
1110,507,17,1115047
1110,504,45,2267865
1110,503,4,86136
1110,508,44,1462868
1110,510,35,3247930
1110,516,34,1633496
1110,517,30,1836420
1110,522,20,2603020
1110,511,40,770720
1111,519,34,2005456
1112,509,24,823200
1112,502,12,2084136
1112,522,9,1171359
1112,520,25,1269350
1112,521,34,427312
1112,505,43,4359641
1112,512,36,3485052
1112,504,41,2066277
1112,514,42,7567182
1113,510,6,556788
1113,520,19,964706
1113,523,1,143767
1113,524,45,6046875
1113,509,43,1474900
1113,512,43,4162701
1114,522,43,5596493
1114,506,14,154224
1114,514,12,2162052
1115,508,1,33247
1115,500,28,1317820
1115,506,26,286416
1115,515,39,5836077
1115,507,18,1180638
1115,513,22,488070
1116,514,40,7206840
1116,519,15,884760
1116,523,32,4600544
1116,502,25,4341950
1116,524,3,403125
1117,508,28,930916
1117,504,27,1360719
1117,523,27,3881709
1118,502,34,5905052
1119,520,16,812384
1119,523,9,1293903
1119,512,7,677649
1119,510,34,3155132
1120,520,32,1624768
1120,501,37,4044063
1121,518,37,4615824
1121,502,34,5905052
1122,511,2,38536
1122,517,22,1346708
1123,519,8,471872
1123,514,12,2162052
1123,511,15,289020
1123,520,21,1066254
1123,523,30,4313010
1124,510,40,3711920
1124,507,5,327955
1124,520,4,203096
1124,523,46,6613282
1124,506,38,418608
1124,522,33,4294983
1124,517,21,1285494
1124,519,32,1887488
1125,512,9,871263
1125,506,46,506736
1125,518,36,4491072
1125,516,47,2258068
1126,502,18,3126204
1126,501,4,437196
1127,504,8,403176
1127,507,5,327955
1127,512,11,1064877
1128,507,8,524728
1129,503,9,193806
1130,510,2,185596
1130,519,24,1415616
1130,505,34,3447158
1130,502,23,3994594
1130,523,41,5894447
1130,506,32,352512
1130,512,16,1548912
1130,522,28,3644228
1130,515,25,3741075
1131,511,21,404628
1132,500,11,517715
1132,524,47,6315625
1132,517,33,2020062
1133,522,38,4945738
1134,514,43,7747353
1135,504,45,2267865
1135,502,21,3647238
1135,501,41,4481259
1136,503,40,861360
1136,507,5,327955
1136,520,26,1320124
1136,505,28,2838836
1136,522,35,4555285
1136,514,12,2162052
1136,517,23,1407922
1136,511,12,231216
1137,502,39,6773442
1137,518,2,249504
1137,507,3,196773
1137,513,34,754290
1137,505,23,2331901
1137,500,11,517715
1137,524,15,2015625
1137,510,22,2041556
1138,518,7,873264
1138,514,10,1801710
1138,510,48,4454304
1138,508,37,1230139
1138,503,2,43068
1138,521,26,326768
1138,520,2,101548
1138,509,24,823200
1139,506,32,352512
1139,517,15,918210
1139,523,39,5606913
1139,522,10,1301510
1139,521,5,62840
1140,521,20,251360
1140,516,15,720660
1140,507,10,655910
1140,508,9,299223
1140,513,9,199665
1140,502,34,5905052
1140,500,35,1647275
1140,524,11,1478125
1140,518,4,499008
1141,514,32,5765472
1142,511,25,481700
1143,507,25,1639775
1143,509,13,445900
1143,508,21,698187
1143,516,36,1729584
1143,504,49,2469453
1143,501,23,2513877
1144,506,24,264384
1144,505,25,2534675
1144,504,14,705558
1144,518,24,2994048
1144,520,19,964706
1144,508,32,1063904
1144,512,10,968070
1145,514,39,7026669
1145,519,3,176952
1145,501,45,4918455
1145,511,34,655112
1145,506,15,165240
1145,517,30,1836420
1145,520,47,2386378
1145,513,40,887400
1146,508,11,365717
1146,514,42,7567182
1146,505,31,3142997
1146,512,28,2710596
1147,500,15,705975
1147,524,3,403125
1147,515,20,2992860
1147,510,30,2783940
1147,523,31,4456777
1147,506,49,539784
1147,509,24,823200
1148,512,32,3097824
1148,522,7,911057
1149,502,2,347356
1149,520,41,2081734
1149,511,15,289020
1150,506,3,33048
1150,507,42,2754822
1150,520,9,456966
1150,523,19,2731573
1150,501,11,1202289
1150,508,36,1196892
1150,519,33,1946472
1150,505,1,101387
1151,521,44,552992
1151,517,15,918210
1151,522,35,4555285
1151,520,46,2335604
1151,510,4,371192
1152,518,32,3992064
1152,510,8,742384
1152,522,26,3383926
1152,523,8,1150136
1152,505,33,3345771
1152,506,43,473688
1152,521,48,603264
1153,521,19,238792
1153,501,33,3606867
1153,510,44,4083112
1153,503,35,753690
1153,513,9,199665
1153,514,25,4504275
1153,511,40,770720
1153,500,10,470650
1153,524,31,4165625
1154,516,29,1393276
1154,509,45,1543500
1154,506,28,308448
1154,504,45,2267865
1154,505,46,4663802
1154,502,39,6773442
1155,504,15,755955
1155,514,9,1621539
1155,518,26,3243552
1155,506,6,66096
