TransactionID,UserID,Timestamp
1347,1045,2024-07-15 19:47:22.408481696+07:00
1348,1092,2024-07-15 23:17:56.615323064+07:00
1349,1025,2024-07-16 02:48:30.822164432+07:00
1350,1062,2024-07-16 06:19:05.029005800+07:00
1351,1032,2024-07-16 09:49:39.235847170+07:00
1352,1019,2024-07-16 13:20:13.442688538+07:00
1353,1035,2024-07-16 16:50:47.649529906+07:00
1354,1093,2024-07-16 20:21:21.856371274+07:00
1355,1078,2024-07-16 23:51:56.063212642+07:00
1356,1089,2024-07-17 03:22:30.270054010+07:00
1357,1019,2024-07-17 06:53:04.476895378+07:00
1358,1022,2024-07-17 10:23:38.683736748+07:00
1359,1068,2024-07-17 13:54:12.890578116+07:00
1360,1019,2024-07-17 17:24:47.097419484+07:00
1361,1028,2024-07-17 20:55:21.304260852+07:00
1362,1076,2024-07-18 00:25:55.511102220+07:00
1363,1092,2024-07-18 03:56:29.717943588+07:00
1364,1026,2024-07-18 07:27:03.924784956+07:00
1365,1089,2024-07-18 10:57:38.131626324+07:00
1366,1013,2024-07-18 14:28:12.338467694+07:00
1367,1035,2024-07-18 17:58:46.545309062+07:00
1368,1040,2024-07-18 21:29:20.752150430+07:00
1369,1041,2024-07-19 00:59:54.958991798+07:00
1370,1042,2024-07-19 04:30:29.165833166+07:00
1371,1050,2024-07-19 08:01:03.372674534+07:00
1372,1012,2024-07-19 11:31:37.579515902+07:00
1373,1031,2024-07-19 15:02:11.786357272+07:00
1374,1074,2024-07-19 18:32:45.993198640+07:00
1375,1014,2024-07-19 22:03:20.200040008+07:00
1376,1022,2024-07-20 01:33:54.406881376+07:00
1377,1024,2024-07-20 05:04:28.613722744+07:00
1378,1090,2024-07-20 08:35:02.820564112+07:00
1379,1054,2024-07-20 12:05:37.027405480+07:00
1380,1091,2024-07-20 15:36:11.234246850+07:00
1381,1040,2024-07-20 19:06:45.441088218+07:00
1382,1085,2024-07-20 22:37:19.647929586+07:00
1383,1027,2024-07-21 02:07:53.854770954+07:00
1384,1060,2024-07-21 05:38:28.061612322+07:00
1385,1000,2024-07-21 09:09:02.268453690+07:00
1386,1065,2024-07-21 12:39:36.475295058+07:00
1387,1099,2024-07-21 16:10:10.682136426+07:00
1388,1065,2024-07-21 19:40:44.888977796+07:00
1389,1057,2024-07-21 23:11:19.095819164+07:00
1390,1036,2024-07-22 02:41:53.302660532+07:00
1391,1076,2024-07-22 06:12:27.509501900+07:00
1392,1064,2024-07-22 09:43:01.716343268+07:00
1393,1081,2024-07-22 13:13:35.923184636+07:00
1394,1009,2024-07-22 16:44:10.130026004+07:00
1395,1060,2024-07-22 20:14:44.336867374+07:00
1396,1093,2024-07-22 23:45:18.543708742+07:00
1397,1017,2024-07-23 03:15:52.750550110+07:00
1398,1046,2024-07-23 06:46:26.957391478+07:00
1399,1069,2024-07-23 10:17:01.164232846+07:00
1400,1064,2024-07-23 13:47:35.371074214+07:00
1401,1077,2024-07-23 17:18:09.577915582+07:00
1402,1052,2024-07-23 20:48:43.784756952+07:00
1403,1094,2024-07-24 00:19:17.991598320+07:00
1404,1089,2024-07-24 03:49:52.198439688+07:00
1405,1002,2024-07-24 07:20:26.405281056+07:00
1406,1017,2024-07-24 10:51:00.612122424+07:00
1407,1072,2024-07-24 14:21:34.818963792+07:00
1408,1073,2024-07-24 17:52:09.025805160+07:00
1409,1084,2024-07-24 21:22:43.232646528+07:00
1410,1043,2024-07-25 00:53:17.439487898+07:00
1411,1028,2024-07-25 04:23:51.646329266+07:00
1412,1006,2024-07-25 07:54:25.853170634+07:00
1413,1097,2024-07-25 11:25:00.060012002+07:00
1414,1068,2024-07-25 14:55:34.266853370+07:00
1415,1035,2024-07-25 18:26:08.473694738+07:00
1416,1066,2024-07-25 21:56:42.680536106+07:00
1417,1070,2024-07-26 01:27:16.887377476+07:00
1418,1023,2024-07-26 04:57:51.094218844+07:00
1419,1097,2024-07-26 08:28:25.301060212+07:00
1420,1063,2024-07-26 11:58:59.507901580+07:00
1421,1055,2024-07-26 15:29:33.714742948+07:00
1422,1075,2024-07-26 19:00:07.921584316+07:00
1423,1031,2024-07-26 22:30:42.128425684+07:00
1424,1071,2024-07-27 02:01:16.335267054+07:00
1425,1052,2024-07-27 05:31:50.542108422+07:00
1426,1025,2024-07-27 09:02:24.748949790+07:00
1427,1079,2024-07-27 12:32:58.955791156+07:00
1428,1016,2024-07-27 16:03:33.162632528+07:00
1429,1076,2024-07-27 19:34:07.369473896+07:00
1430,1023,2024-07-27 23:04:41.576315264+07:00
1431,1036,2024-07-28 02:35:15.783156632+07:00
1432,1067,2024-07-28 06:05:49.989998+07:00
1433,1094,2024-07-28 09:36:24.196839368+07:00
1434,1057,2024-07-28 13:06:58.403680736+07:00
1435,1076,2024-07-28 16:37:32.610522104+07:00
1436,1071,2024-07-28 20:08:06.817363472+07:00
1437,1043,2024-07-28 23:38:41.024204840+07:00
1438,1030,2024-07-29 03:09:15.231046208+07:00
1439,1067,2024-07-29 06:39:49.437887576+07:00
1440,1096,2024-07-29 10:10:23.644728944+07:00
1441,1050,2024-07-29 13:40:57.851570312+07:00
1442,1011,2024-07-29 17:11:32.058411684+07:00
1443,1083,2024-07-29 20:42:06.265253052+07:00
1444,1057,2024-07-30 00:12:40.472094420+07:00
1445,1083,2024-07-30 03:43:14.678935788+07:00
1446,1065,2024-07-30 07:13:48.885777156+07:00
1447,1011,2024-07-30 10:44:23.092618524+07:00
1448,1040,2024-07-30 14:14:57.299459892+07:00
1449,1040,2024-07-30 17:45:31.506301260+07:00
1450,1017,2024-07-30 21:16:05.713142628+07:00
1451,1052,2024-07-31 00:46:39.919983996+07:00
1452,1023,2024-07-31 04:17:14.126825364+07:00
1453,1076,2024-07-31 07:47:48.333666732+07:00
1454,1062,2024-07-31 11:18:22.540508100+07:00
1455,1028,2024-07-31 14:48:56.747349468+07:00
1456,1016,2024-07-31 18:19:30.954190836+07:00
1457,1049,2024-07-31 21:50:05.161032208+07:00
1458,1009,2024-08-01 01:20:39.367873576+07:00
1459,1084,2024-08-01 04:51:13.574714944+07:00
1460,1090,2024-08-01 08:21:47.781556312+07:00
1461,1059,2024-08-01 11:52:21.988397680+07:00
1462,1043,2024-08-01 15:22:56.195239048+07:00
1463,1037,2024-08-01 18:53:30.402080416+07:00
1464,1051,2024-08-01 22:24:04.608921784+07:00
1465,1010,2024-08-02 01:54:38.815763152+07:00
1466,1031,2024-08-02 05:25:13.022604520+07:00
1467,1066,2024-08-02 08:55:47.229445888+07:00
1468,1018,2024-08-02 12:26:21.436287256+07:00
1469,1052,2024-08-02 15:56:55.643128624+07:00
1470,1096,2024-08-02 19:27:29.849969992+07:00
1471,1065,2024-08-02 22:58:04.056811360+07:00
1472,1077,2024-08-03 02:28:38.263652732+07:00
1473,1073,2024-08-03 05:59:12.470494100+07:00
1474,1028,2024-08-03 09:29:46.677335468+07:00
1475,1053,2024-08-03 13:00:20.884176836+07:00
1476,1008,2024-08-03 16:30:55.091018204+07:00
1477,1046,2024-08-03 20:01:29.297859572+07:00
1478,1062,2024-08-03 23:32:03.504700940+07:00
1479,1019,2024-08-04 03:02:37.711542308+07:00
1480,1000,2024-08-04 06:33:11.918383676+07:00
1481,1071,2024-08-04 10:03:46.125225044+07:00
1482,1072,2024-08-04 13:34:20.332066412+07:00
1483,1025,2024-08-04 17:04:54.538907780+07:00
1484,1050,2024-08-04 20:35:28.745749148+07:00
1485,1000,2024-08-05 00:06:02.952590516+07:00
1486,1022,2024-08-05 03:36:37.159431888+07:00
1487,1099,2024-08-05 07:07:11.366273256+07:00
1488,1075,2024-08-05 10:37:45.573114624+07:00
1489,1082,2024-08-05 14:08:19.779955992+07:00
1490,1032,2024-08-05 17:38:53.986797360+07:00
1491,1032,2024-08-05 21:09:28.193638728+07:00
1492,1087,2024-08-06 00:40:02.400480096+07:00
1493,1016,2024-08-06 04:10:36.607321464+07:00
1494,1063,2024-08-06 07:41:10.814162832+07:00
1495,1072,2024-08-06 11:11:45.021004200+07:00
1496,1076,2024-08-06 14:42:19.227845568+07:00
1497,1086,2024-08-06 18:12:53.434686936+07:00
1498,1026,2024-08-06 21:43:27.641528304+07:00
1499,1080,2024-08-07 01:14:01.848369672+07:00
1500,1069,2024-08-07 04:44:36.055211040+07:00
1501,1088,2024-08-07 08:15:10.262052412+07:00
1502,1044,2024-08-07 11:45:44.468893780+07:00
1503,1052,2024-08-07 15:16:18.675735148+07:00
1504,1028,2024-08-07 18:46:52.882576516+07:00
1505,1019,2024-08-07 22:17:27.089417884+07:00
1506,1053,2024-08-08 01:48:01.296259252+07:00
1507,1076,2024-08-08 05:18:35.503100620+07:00
1508,1072,2024-08-08 08:49:09.709941988+07:00
1509,1001,2024-08-08 12:19:43.916783356+07:00
1510,1055,2024-08-08 15:50:18.123624724+07:00
1511,1090,2024-08-08 19:20:52.330466092+07:00
1512,1007,2024-08-08 22:51:26.537307460+07:00
1513,1056,2024-08-09 02:22:00.744148828+07:00
1514,1000,2024-08-09 05:52:34.950990196+07:00
1515,1001,2024-08-09 09:23:09.157831564+07:00
1516,1037,2024-08-09 12:53:43.364672936+07:00
1517,1011,2024-08-09 16:24:17.571514304+07:00
1518,1011,2024-08-09 19:54:51.778355672+07:00
1519,1030,2024-08-09 23:25:25.985197040+07:00
1520,1005,2024-08-10 02:56:00.192038408+07:00
1521,1063,2024-08-10 06:26:34.398879776+07:00
1522,1078,2024-08-10 09:57:08.605721144+07:00
1523,1000,2024-08-10 13:27:42.812562512+07:00
1524,1078,2024-08-10 16:58:17.019403880+07:00
1525,1062,2024-08-10 20:28:51.226245248+07:00
1526,1030,2024-08-10 23:59:25.433086616+07:00
1527,1006,2024-08-11 03:29:59.639927984+07:00
1528,1023,2024-08-11 07:00:33.846769352+07:00
1529,1096,2024-08-11 10:31:08.053610720+07:00
1530,1059,2024-08-11 14:01:42.260452092+07:00
1531,1084,2024-08-11 17:32:16.467293460+07:00
1532,1015,2024-08-11 21:02:50.674134828+07:00
1533,1049,2024-08-12 00:33:24.880976196+07:00
1534,1082,2024-08-12 04:03:59.087817564+07:00
1535,1073,2024-08-12 07:34:33.294658932+07:00
1536,1084,2024-08-12 11:05:07.501500300+07:00
1537,1051,2024-08-12 14:35:41.708341668+07:00
1538,1077,2024-08-12 18:06:15.915183036+07:00
1539,1063,2024-08-12 21:36:50.122024404+07:00
1540,1027,2024-08-13 01:07:24.328865772+07:00
1541,1066,2024-08-13 04:37:58.535707140+07:00
1542,1072,2024-08-13 08:08:32.742548508+07:00
1543,1040,2024-08-13 11:39:06.949389876+07:00
1544,1078,2024-08-13 15:09:41.156231244+07:00
1545,1015,2024-08-13 18:40:15.363072616+07:00
1546,1098,2024-08-13 22:10:49.569913984+07:00
1547,1062,2024-08-14 01:41:23.776755352+07:00
1548,1050,2024-08-14 05:11:57.983596720+07:00
1549,1097,2024-08-14 08:42:32.190438088+07:00
1550,1012,2024-08-14 12:13:06.397279456+07:00
1551,1094,2024-08-14 15:43:40.604120824+07:00
1552,1049,2024-08-14 19:14:14.810962192+07:00
1553,1010,2024-08-14 22:44:49.017803560+07:00
1554,1045,2024-08-15 02:15:23.224644928+07:00
1555,1033,2024-08-15 05:45:57.431486296+07:00
1556,1044,2024-08-15 09:16:31.638327664+07:00
1557,1059,2024-08-15 12:47:05.845169032+07:00
1558,1060,2024-08-15 16:17:40.052010400+07:00
1559,1035,2024-08-15 19:48:14.258851772+07:00
1560,1044,2024-08-15 23:18:48.465693140+07:00
1561,1000,2024-08-16 02:49:22.672534508+07:00
1562,1031,2024-08-16 06:19:56.879375876+07:00
1563,1039,2024-08-16 09:50:31.086217244+07:00
1564,1080,2024-08-16 13:21:05.293058612+07:00
1565,1095,2024-08-16 16:51:39.499899980+07:00
1566,1069,2024-08-16 20:22:13.706741348+07:00
1567,1028,2024-08-16 23:52:47.913582716+07:00
1568,1064,2024-08-17 03:23:22.120424084+07:00
1569,1041,2024-08-17 06:53:56.327265452+07:00
1570,1075,2024-08-17 10:24:30.534106820+07:00
1571,1058,2024-08-17 13:55:04.740948188+07:00
1572,1042,2024-08-17 17:25:38.947789556+07:00
1573,1005,2024-08-17 20:56:13.154630924+07:00
1574,1016,2024-08-18 00:26:47.361472296+07:00
1575,1031,2024-08-18 03:57:21.568313664+07:00
1576,1043,2024-08-18 07:27:55.775155032+07:00
1577,1035,2024-08-18 10:58:29.981996400+07:00
1578,1092,2024-08-18 14:29:04.188837768+07:00
1579,1097,2024-08-18 17:59:38.395679136+07:00
1580,1046,2024-08-18 21:30:12.602520504+07:00
1581,1079,2024-08-19 01:00:46.809361872+07:00
1582,1047,2024-08-19 04:31:21.016203240+07:00
1583,1022,2024-08-19 08:01:55.223044608+07:00
1584,1064,2024-08-19 11:32:29.429885976+07:00
1585,1027,2024-08-19 15:03:03.636727344+07:00
1586,1055,2024-08-19 18:33:37.843568712+07:00
1587,1062,2024-08-19 22:04:12.050410080+07:00
1588,1076,2024-08-20 01:34:46.257251448+07:00
1589,1020,2024-08-20 05:05:20.464092820+07:00
1590,1039,2024-08-20 08:35:54.670934188+07:00
1591,1085,2024-08-20 12:06:28.877775556+07:00
1592,1045,2024-08-20 15:37:03.084616924+07:00
1593,1019,2024-08-20 19:07:37.291458292+07:00
1594,1001,2024-08-20 22:38:11.498299660+07:00
1595,1078,2024-08-21 02:08:45.705141028+07:00
1596,1091,2024-08-21 05:39:19.911982396+07:00
1597,1024,2024-08-21 09:09:54.118823764+07:00
1598,1033,2024-08-21 12:40:28.325665132+07:00
1599,1024,2024-08-21 16:11:02.532506500+07:00
1600,1001,2024-08-21 19:41:36.739347868+07:00
1601,1013,2024-08-21 23:12:10.946189236+07:00
1602,1042,2024-08-22 02:42:45.153030604+07:00
1603,1005,2024-08-22 06:13:19.359871976+07:00
1604,1058,2024-08-22 09:43:53.566713344+07:00
1605,1020,2024-08-22 13:14:27.773554712+07:00
1606,1056,2024-08-22 16:45:01.980396080+07:00
1607,1095,2024-08-22 20:15:36.187237448+07:00
1608,1076,2024-08-22 23:46:10.394078816+07:00
1609,1040,2024-08-23 03:16:44.600920184+07:00
1610,1036,2024-08-23 06:47:18.807761552+07:00
1611,1091,2024-08-23 10:17:53.014602920+07:00
1612,1086,2024-08-23 13:48:27.221444288+07:00
1613,1088,2024-08-23 17:19:01.428285656+07:00
1614,1075,2024-08-23 20:49:35.635127024+07:00
1615,1091,2024-08-24 00:20:09.841968392+07:00
1616,1030,2024-08-24 03:50:44.048809760+07:00
1617,1059,2024-08-24 07:21:18.255651128+07:00
1618,1037,2024-08-24 10:51:52.462492500+07:00
1619,1090,2024-08-24 14:22:26.669333868+07:00
1620,1085,2024-08-24 17:53:00.876175236+07:00
1621,1084,2024-08-24 21:23:35.083016604+07:00
1622,1027,2024-08-25 00:54:09.289857972+07:00
1623,1020,2024-08-25 04:24:43.496699340+07:00
1624,1078,2024-08-25 07:55:17.703540708+07:00
1625,1037,2024-08-25 11:25:51.910382076+07:00
1626,1050,2024-08-25 14:56:26.117223444+07:00
1627,1015,2024-08-25 18:27:00.324064812+07:00
1628,1042,2024-08-25 21:57:34.530906180+07:00
1629,1035,2024-08-26 01:28:08.737747548+07:00
1630,1024,2024-08-26 04:58:42.944588916+07:00
1631,1038,2024-08-26 08:29:17.151430284+07:00
1632,1023,2024-08-26 11:59:51.358271652+07:00
1633,1080,2024-08-26 15:30:25.565113024+07:00
1634,1007,2024-08-26 19:00:59.771954392+07:00
1635,1043,2024-08-26 22:31:33.978795760+07:00
1636,1081,2024-08-27 02:02:08.185637128+07:00
1637,1094,2024-08-27 05:32:42.392478496+07:00
1638,1006,2024-08-27 09:03:16.599319864+07:00
1639,1054,2024-08-27 12:33:50.806161232+07:00
1640,1026,2024-08-27 16:04:25.013002600+07:00
1641,1057,2024-08-27 19:34:59.219843968+07:00
1642,1074,2024-08-27 23:05:33.426685336+07:00
1643,1083,2024-08-28 02:36:07.633526704+07:00
1644,1021,2024-08-28 06:06:41.840368072+07:00
1645,1088,2024-08-28 09:37:16.047209440+07:00
1646,1065,2024-08-28 13:07:50.254050808+07:00
1647,1079,2024-08-28 16:38:24.460892180+07:00
1648,1070,2024-08-28 20:08:58.667733548+07:00
1649,1026,2024-08-28 23:39:32.874574916+07:00
1650,1040,2024-08-29 03:10:07.081416284+07:00
1651,1087,2024-08-29 06:40:41.288257652+07:00
1652,1046,2024-08-29 10:11:15.495099020+07:00
1653,1017,2024-08-29 13:41:49.701940388+07:00
1654,1081,2024-08-29 17:12:23.908781756+07:00
1655,1080,2024-08-29 20:42:58.115623124+07:00
1656,1040,2024-08-30 00:13:32.322464492+07:00
1657,1040,2024-08-30 03:44:06.529305860+07:00
1658,1079,2024-08-30 07:14:40.736147228+07:00
1659,1022,2024-08-30 10:45:14.942988596+07:00
1660,1052,2024-08-30 14:15:49.149829964+07:00
1661,1011,2024-08-30 17:46:23.356671332+07:00
1662,1096,2024-08-30 21:16:57.563512704+07:00
1663,1004,2024-08-31 00:47:31.770354072+07:00
1664,1058,2024-08-31 04:18:05.977195440+07:00
1665,1072,2024-08-31 07:48:40.184036808+07:00
1666,1060,2024-08-31 11:19:14.390878176+07:00
1667,1043,2024-08-31 14:49:48.597719544+07:00
1668,1038,2024-08-31 18:20:22.804560912+07:00
1669,1001,2024-08-31 21:50:57.011402280+07:00
1670,1093,2024-09-01 01:21:31.218243648+07:00
1671,1046,2024-09-01 04:52:05.425085016+07:00
1672,1057,2024-09-01 08:22:39.631926384+07:00
1673,1020,2024-09-01 11:53:13.838767752+07:00
1674,1095,2024-09-01 15:23:48.045609120+07:00
1675,1063,2024-09-01 18:54:22.252450488+07:00
1676,1094,2024-09-01 22:24:56.459291860+07:00
1677,1044,2024-09-02 01:55:30.666133228+07:00
1678,1026,2024-09-02 05:26:04.872974596+07:00
1679,1066,2024-09-02 08:56:39.079815964+07:00
1680,1070,2024-09-02 12:27:13.286657332+07:00
1681,1001,2024-09-02 15:57:47.493498700+07:00
1682,1071,2024-09-02 19:28:21.700340068+07:00
1683,1066,2024-09-02 22:58:55.907181436+07:00
1684,1045,2024-09-03 02:29:30.114022804+07:00
1685,1011,2024-09-03 06:00:04.320864172+07:00
1686,1094,2024-09-03 09:30:38.527705540+07:00
1687,1062,2024-09-03 13:01:12.734546908+07:00
1688,1089,2024-09-03 16:31:46.941388276+07:00
1689,1019,2024-09-03 20:02:21.148229644+07:00
1690,1046,2024-09-03 23:32:55.355071012+07:00
1691,1034,2024-09-04 03:03:29.561912384+07:00
1692,1009,2024-09-04 06:34:03.768753752+07:00
1693,1059,2024-09-04 10:04:37.975595120+07:00
1694,1025,2024-09-04 13:35:12.182436488+07:00
1695,1050,2024-09-04 17:05:46.389277856+07:00
1696,1051,2024-09-04 20:36:20.596119224+07:00
1697,1021,2024-09-05 00:06:54.802960592+07:00
1698,1034,2024-09-05 03:37:29.009801960+07:00
1699,1001,2024-09-05 07:08:03.216643328+07:00
1700,1029,2024-09-05 10:38:37.423484696+07:00
1701,1033,2024-09-05 14:09:11.630326064+07:00
1702,1055,2024-09-05 17:39:45.837167432+07:00
1703,1006,2024-09-05 21:10:20.044008800+07:00
1704,1070,2024-09-06 00:40:54.250850168+07:00
1705,1019,2024-09-06 04:11:28.457691536+07:00
1706,1034,2024-09-06 07:42:02.664532908+07:00
1707,1014,2024-09-06 11:12:36.871374276+07:00
1708,1090,2024-09-06 14:43:11.078215644+07:00
1709,1034,2024-09-06 18:13:45.285057012+07:00
1710,1024,2024-09-06 21:44:19.491898380+07:00
1711,1070,2024-09-07 01:14:53.698739748+07:00
1712,1061,2024-09-07 04:45:27.905581116+07:00
1713,1084,2024-09-07 08:16:02.112422484+07:00
1714,1038,2024-09-07 11:46:36.319263852+07:00
1715,1024,2024-09-07 15:17:10.526105220+07:00
1716,1060,2024-09-07 18:47:44.732946588+07:00
1717,1042,2024-09-07 22:18:18.939787956+07:00
1718,1090,2024-09-08 01:48:53.146629324+07:00
1719,1053,2024-09-08 05:19:27.353470692+07:00
1720,1058,2024-09-08 08:50:01.560312064+07:00
1721,1057,2024-09-08 12:20:35.767153432+07:00
1722,1008,2024-09-08 15:51:09.973994800+07:00
1723,1070,2024-09-08 19:21:44.180836168+07:00
1724,1056,2024-09-08 22:52:18.387677536+07:00
1725,1057,2024-09-09 02:22:52.594518904+07:00
1726,1024,2024-09-09 05:53:26.801360272+07:00
1727,1070,2024-09-09 09:24:01.008201640+07:00
1728,1051,2024-09-09 12:54:35.215043008+07:00
1729,1004,2024-09-09 16:25:09.421884376+07:00
1730,1004,2024-09-09 19:55:43.628725744+07:00
1731,1087,2024-09-09 23:26:17.835567112+07:00
1732,1036,2024-09-10 02:56:52.042408480+07:00
1733,1059,2024-09-10 06:27:26.249249848+07:00
1734,1048,2024-09-10 09:58:00.456091216+07:00
1735,1021,2024-09-10 13:28:34.662932588+07:00
1736,1033,2024-09-10 16:59:08.869773956+07:00
1737,1066,2024-09-10 20:29:43.076615324+07:00
1738,1015,2024-09-11 00:00:17.283456692+07:00
1739,1098,2024-09-11 03:30:51.490298060+07:00
1740,1065,2024-09-11 07:01:25.697139428+07:00
1741,1046,2024-09-11 10:31:59.903980796+07:00
1742,1044,2024-09-11 14:02:34.110822164+07:00
1743,1031,2024-09-11 17:33:08.317663532+07:00
1744,1091,2024-09-11 21:03:42.524504900+07:00
1745,1053,2024-09-12 00:34:16.731346268+07:00
1746,1061,2024-09-12 04:04:50.938187636+07:00
1747,1065,2024-09-12 07:35:25.145029004+07:00
1748,1024,2024-09-12 11:05:59.351870372+07:00
1749,1054,2024-09-12 14:36:33.558711740+07:00
1750,1069,2024-09-12 18:07:07.765553112+07:00
1751,1042,2024-09-12 21:37:41.972394480+07:00
1752,1018,2024-09-13 01:08:16.179235848+07:00
1753,1079,2024-09-13 04:38:50.386077216+07:00
1754,1067,2024-09-13 08:09:24.592918584+07:00
1755,1049,2024-09-13 11:39:58.799759952+07:00
1756,1087,2024-09-13 15:10:33.006601320+07:00
1757,1018,2024-09-13 18:41:07.213442688+07:00
1758,1036,2024-09-13 22:11:41.420284056+07:00
1759,1039,2024-09-14 01:42:15.627125424+07:00
1760,1048,2024-09-14 05:12:49.833966792+07:00
1761,1029,2024-09-14 08:43:24.040808160+07:00
1762,1003,2024-09-14 12:13:58.247649528+07:00
1763,1084,2024-09-14 15:44:32.454490896+07:00
1764,1061,2024-09-14 19:15:06.661332268+07:00
1765,1022,2024-09-14 22:45:40.868173636+07:00
1766,1090,2024-09-15 02:16:15.075015004+07:00
1767,1040,2024-09-15 05:46:49.281856372+07:00
1768,1070,2024-09-15 09:17:23.488697740+07:00
1769,1062,2024-09-15 12:47:57.695539108+07:00
1770,1076,2024-09-15 16:18:31.902380476+07:00
1771,1032,2024-09-15 19:49:06.109221844+07:00
1772,1000,2024-09-15 23:19:40.316063212+07:00
1773,1057,2024-09-16 02:50:14.522904580+07:00
1774,1049,2024-09-16 06:20:48.729745948+07:00
1775,1091,2024-09-16 09:51:22.936587316+07:00
1776,1075,2024-09-16 13:21:57.143428684+07:00
1777,1007,2024-09-16 16:52:31.350270052+07:00
1778,1090,2024-09-16 20:23:05.557111420+07:00
1779,1098,2024-09-16 23:53:39.763952792+07:00
1780,1089,2024-09-17 03:24:13.970794160+07:00
1781,1042,2024-09-17 06:54:48.177635528+07:00
1782,1059,2024-09-17 10:25:22.384476896+07:00
1783,1081,2024-09-17 13:55:56.591318264+07:00
1784,1043,2024-09-17 17:26:30.798159632+07:00
1785,1051,2024-09-17 20:57:05.005001+07:00
1786,1096,2024-09-18 00:27:39.211842368+07:00
1787,1039,2024-09-18 03:58:13.418683736+07:00
1788,1063,2024-09-18 07:28:47.625525104+07:00
1789,1002,2024-09-18 10:59:21.832366472+07:00
1790,1035,2024-09-18 14:29:56.039207840+07:00
1791,1089,2024-09-18 18:00:30.246049208+07:00
1792,1083,2024-09-18 21:31:04.452890576+07:00
1793,1042,2024-09-19 01:01:38.659731944+07:00
1794,1047,2024-09-19 04:32:12.866573316+07:00
1795,1077,2024-09-19 08:02:47.073414684+07:00
1796,1095,2024-09-19 11:33:21.280256052+07:00
1797,1048,2024-09-19 15:03:55.487097420+07:00
1798,1054,2024-09-19 18:34:29.693938788+07:00
1799,1076,2024-09-19 22:05:03.900780156+07:00
1800,1034,2024-09-20 01:35:38.107621524+07:00
1801,1046,2024-09-20 05:06:12.314462892+07:00
1802,1083,2024-09-20 08:36:46.521304260+07:00
1803,1035,2024-09-20 12:07:20.728145628+07:00
1804,1046,2024-09-20 15:37:54.934986996+07:00
1805,1077,2024-09-20 19:08:29.141828364+07:00
1806,1099,2024-09-20 22:39:03.348669732+07:00
1807,1043,2024-09-21 02:09:37.555511100+07:00
1808,1075,2024-09-21 05:40:11.762352472+07:00
1809,1061,2024-09-21 09:10:45.969193840+07:00
1810,1035,2024-09-21 12:41:20.176035208+07:00
1811,1038,2024-09-21 16:11:54.382876576+07:00
1812,1031,2024-09-21 19:42:28.589717944+07:00
1813,1036,2024-09-21 23:13:02.796559312+07:00
1814,1068,2024-09-22 02:43:37.003400680+07:00
1815,1071,2024-09-22 06:14:11.210242048+07:00
1816,1053,2024-09-22 09:44:45.417083416+07:00
1817,1022,2024-09-22 13:15:19.623924784+07:00
1818,1022,2024-09-22 16:45:53.830766152+07:00
1819,1038,2024-09-22 20:16:28.037607520+07:00
1820,1077,2024-09-22 23:47:02.244448888+07:00
1821,1062,2024-09-23 03:17:36.451290256+07:00
1822,1014,2024-09-23 06:48:10.658131624+07:00
1823,1046,2024-09-23 10:18:44.864972996+07:00
1824,1096,2024-09-23 13:49:19.071814364+07:00
1825,1075,2024-09-23 17:19:53.278655732+07:00
1826,1085,2024-09-23 20:50:27.485497100+07:00
1827,1006,2024-09-24 00:21:01.692338468+07:00
1828,1064,2024-09-24 03:51:35.899179836+07:00
1829,1049,2024-09-24 07:22:10.106021204+07:00
1830,1077,2024-09-24 10:52:44.312862572+07:00
1831,1027,2024-09-24 14:23:18.519703940+07:00
1832,1005,2024-09-24 17:53:52.726545308+07:00
1833,1097,2024-09-24 21:24:26.933386676+07:00
1834,1032,2024-09-25 00:55:01.140228044+07:00
1835,1029,2024-09-25 04:25:35.347069412+07:00
1836,1060,2024-09-25 07:56:09.553910780+07:00
1837,1079,2024-09-25 11:26:43.760752152+07:00
1838,1051,2024-09-25 14:57:17.967593520+07:00
1839,1003,2024-09-25 18:27:52.174434888+07:00
1840,1004,2024-09-25 21:58:26.381276256+07:00
1841,1003,2024-09-26 01:29:00.588117624+07:00
1842,1034,2024-09-26 04:59:34.794958992+07:00
1843,1046,2024-09-26 08:30:09.001800360+07:00
1844,1009,2024-09-26 12:00:43.208641728+07:00
1845,1074,2024-09-26 15:31:17.415483096+07:00
1846,1082,2024-09-26 19:01:51.622324464+07:00
1847,1084,2024-09-26 22:32:25.829165832+07:00
1848,1062,2024-09-27 02:03:00.036007200+07:00
1849,1062,2024-09-27 05:33:34.242848568+07:00
1850,1010,2024-09-27 09:04:08.449689936+07:00
1851,1084,2024-09-27 12:34:42.656531304+07:00
1852,1038,2024-09-27 16:05:16.863372676+07:00
1853,1074,2024-09-27 19:35:51.070214044+07:00
1854,1062,2024-09-27 23:06:25.277055412+07:00
1855,1073,2024-09-28 02:36:59.483896780+07:00
1856,1023,2024-09-28 06:07:33.690738148+07:00
1857,1067,2024-09-28 09:38:07.897579516+07:00
1858,1036,2024-09-28 13:08:42.104420884+07:00
1859,1037,2024-09-28 16:39:16.311262252+07:00
1860,1069,2024-09-28 20:09:50.518103620+07:00
1861,1083,2024-09-28 23:40:24.724944988+07:00
1862,1037,2024-09-29 03:10:58.931786356+07:00
1863,1098,2024-09-29 06:41:33.138627724+07:00
1864,1095,2024-09-29 10:12:07.345469092+07:00
